ticketKey,ticketSummary,ticketAssignee,ticketCreated,ticketResolutionDate,ticketLabels,isDirect,commitSha,commitRepo,commitDate,commitAuthorName,commitSubject,codeSimilarity,rankByCodeSimilarity,msAuthorScore,msDateScore,msKeywordScore,msComposite,priorTier,finalScore,inPriorCandidates
CX-3422,“Services Requiring Insurance” field is not auto-populating selected services in Confirm Vendor Details page,Rakhesh J,2026-05-27T20:38:48.587+0530,2026-06-01T17:50:01.198+0530,VendotInvite,,5ca1335b7468e7b499a3e2356052f55c6bc0d569,Connexus-inc/connexus-web-api,2026-06-30T12:38:11+05:30,Vysakh R J,fix: logic issue fixes,0.4148,8,0.0,0.0,0.0,0.0,,0.2074,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,108d0cc02cfb3bd3598a67dd3d5d8ed498a3964c,Connexus-inc/connexus-web-client,2026-05-29T11:30:12+05:30,varunw92,Merge pull request #2104 from Connexus-inc/fix/vendor-invite-fixes,0.518,1,0.0,0.0,0.0,0.0,,0.259,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.5166,2,0.0,0.0,0.0,0.0,,0.2583,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,3b2083ce47ca12785eeab3bf7bb59fa3e788f81a,Connexus-inc/connexus-web-api,2026-06-30T17:58:25+05:30,basimneoito,Merge pull request #2113 from Connexus-inc/vendor-invite-status-exempt-flow,0.513,3,0.0,0.0,0.0,0.0,,0.2565,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,d42a7e7eceeb88a1c721ea362e2c6c2161a03701,Connexus-inc/connexus-web-api,2026-06-23T11:18:53+05:30,basimneoito,Merge pull request #2103 from Connexus-inc/vendor-invite-status-exempt-flow,0.5122,4,0.0,0.0,0.0,0.0,,0.2561,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,fe466184b6d9f7d121a352847b08cd4a5e39ddcc,Connexus-inc/connexus-web-api,2026-06-24T10:10:04+05:30,basimneoito,Merge pull request #2108 from Connexus-inc/vendor-invite-status-exempt-flow,0.5118,5,0.0,0.0,0.0,0.0,,0.2559,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,fed419c0718b2279902142d609f5bc89d3869571,Connexus-inc/connexus-web-api,2026-06-09T12:06:05+05:30,AJAY DEV,Merge pull request #2064 from Connexus-inc/feat/vendor-invite-status-check,0.5114,6,0.0,0.0,0.0,0.0,,0.2557,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,8c76324e7fe151f433c9348869b0a0bd2dfacab2,Connexus-inc/connexus-web-client,2026-06-23T16:46:09+05:30,varunw92,Merge pull request #2184 from Connexus-inc/fix/vendor-invite-fixes,0.5087,7,0.0,0.0,0.0,0.0,,0.2544,
CX-3424,Incorrect vendor status displayed after sending invitation,rameshpr,2026-05-27T20:56:54.961+0530,2026-06-03T23:21:05.328+0530,VendotInvite,,2bddb8f94035796b755c2a54f10ad63785a2c127,Connexus-inc/connexus-web-client,2026-05-29T17:16:05+05:30,Ramesh P R,fix: bug fixes,0.5003,8,0.0,0.0,0.0,0.0,,0.2502,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,bd82b678646d72a3e27b6374de11de443544115a,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add design for orphan client-vendor connection cleanup,0.5636,1,0.0,0.0,0.0,0.0,,0.2818,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,88a16ff2b384433abba951b8b3e04545299331eb,Connexus-inc/connexus-web-client,2026-01-27T22:34:47+05:30,varunw92,Merge pull request #1588 from Connexus-inc/vendor-to-profile-vendorview,0.5501,2,0.0,0.0,0.0,0.0,,0.275,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,c9ae6282cf8eda6133efe0de47aa1fa0a3c98cbd,Connexus-inc/connexus-web-api,2026-06-10T14:01:03+05:30,Vysakh R J,refactor(scripts): drop contracts and msa sources from client-vendor backfill,0.5454,3,0.0,0.0,0.0,0.0,,0.2727,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,3677acd1bfb76f55bb0e31a7a0481f5864943531,Connexus-inc/connexus-web-api,2026-06-02T15:47:44+05:30,Varun Wilson,feat: add conflict exception for incomplete vendor onboarding in ClientVendorsService,0.5256,4,0.0,0.0,0.0,0.0,,0.2628,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,580b711b22ff8535132a5d40077c5eb4b6e22906,Connexus-inc/connexus-web-client,2026-05-13T21:05:58+05:30,Varun Wilson,fix: initial config,0.5204,5,0.0,0.0,0.0,0.0,,0.2602,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,e9dbd5b60c10152537afcadcbdc873a6ba9ceba2,Connexus-inc/connexus-web-api,2026-06-10T14:01:03+05:30,Vysakh R J,fix(contracts): stop creating client-vendor connections from contracts and MSA,0.5173,6,0.0,0.0,0.0,0.0,,0.2586,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,6b3cfce74ffc796c5e718a8e49130201bda251e1,Connexus-inc/connexus-web-client,2026-06-01T15:25:21+05:30,varunw92,Merge pull request #2119 from Connexus-inc/feat-client-vendor-workspace,0.5112,7,0.0,0.0,0.0,0.0,,0.2556,
CX-3428,Preferred Vendors Added for Newly Created Client Not Reflected in Client Vendor Module,Vysakh R J,2026-05-29T10:18:56.100+0530,2026-06-11T19:20:26.419+0530,VendorRegistration,,a92201ea6728214f866cb9eb256103311ccab350,Connexus-inc/connexus-web-client,2026-07-01T12:57:39+05:30,Ramesh P R,fix: updated permission for client to see client-vendor properties,0.4962,8,0.0,0.0,0.0,0.0,,0.2481,
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,594947f253d0509b9189d7436800826f737c409b,Connexus-inc/connexus-web-client,2026-06-08T16:33:22+05:30,Ramesh P R,fix: phone number field update in invite vendor form,0.5093,2,0.7,1.0,1.0,0.83,moderate,0.6697,TRUE
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,8ab40adf99389a0d5f6778a120f94eb5553ee4d5,Connexus-inc/connexus-web-client,2026-06-08T17:20:46+05:30,varunw92,Merge pull request #2146 from Connexus-inc/fix/vendor-invite-fixes,0.5303,1,0.0,0.0,0.0,0.0,,0.2651,
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,01d1dd39cdfbd8926089764ddcee227a01510123,Connexus-inc/connexus-web-api,2026-06-09T00:57:48+05:30,Vysakh R J,docs(client-vendors): add invite-status check design spec and implementation plan,0.4902,3,0.0,0.0,0.0,0.0,,0.2451,
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,7ef7b9bab490e5c4337d5e9b815791cfe3beb766,Connexus-inc/connexus-web-client,2026-06-01T17:19:54+05:30,Ramesh P R,fix: vendor invite primary contact prefill - made mobile optional,0.4458,4,0.0,0.0,0.0,0.0,,0.2229,
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,1026a21555b0a2e20942672bee9431d05f47b7c1,Connexus-inc/connexus-web-client,2026-06-10T15:24:11+05:30,rakhesh.j,feat(venor-compliance): phone number auto populate issue fix,0.4441,5,0.0,0.0,0.0,0.0,,0.222,
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,2dcb51f5a64c8b5d924ba3b035426e63debea6ac,Connexus-inc/connexus-web-api,2026-04-29T12:01:04+05:30,ajaydev,fix: phone validation,0.4388,6,0.0,0.0,0.0,0.0,,0.2194,
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,659d7181e9b6ca726256a3082b86b5ff212e1cc7,Connexus-inc/connexus-web-client,2026-06-15T14:38:59+05:30,rakhesh.j,fix(venor-compliance): phone extension edit bug fix,0.4328,7,0.0,0.0,0.0,0.0,,0.2164,
CX-3429,Phone Number Field Allows More Than 10 Digits in Vendor Invite Flow even though validation is present,rameshpr,2026-05-29T10:59:55.907+0530,2026-06-01T14:15:03.066+0530,VendorRegistration,,48a8648edeaa24fc648ef638a5393db59a46d8e6,Connexus-inc/connexus-web-api,2026-04-22T22:50:20+05:30,ajaydev,fix: address min length,0.4186,8,0.0,0.0,0.0,0.0,,0.2093,
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,0cb73147ce0258a3839efbe225018eb36daf0343,Connexus-inc/connexus-web-api,2026-05-29T13:37:47+05:30,AJAY DEV,Merge pull request #2022 from Connexus-inc/ajay/fix/vendor-retry-invite-reuse,0.7066,2,0.85,1.0,0.158,0.722,moderate,0.7143,TRUE
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,7a6a9b1209e7f36f79a024d71821a9b0ce3fba11,Connexus-inc/connexus-web-api,2026-06-15T11:02:32+05:30,ajaydev,fix: change error message,0.6683,3,0.7,1.0,0.375,0.705,soft,0.6866,TRUE
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,19cdffec633014620a20097d740caec4ea27ddd9,Connexus-inc/connexus-web-client,2026-06-12T15:18:43+05:30,Ramesh P R,fix: updated invalidate mail message,0.7543,1,0.0,0.0,0.0,0.0,,0.3772,
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,1e38e7aef1c8b1079de0e25cb0fd16bbac05070b,Connexus-inc/connexus-web-client,2026-06-15T12:05:12+05:30,varunw92,Merge pull request #2173 from Connexus-inc/fix/vendor-invite-fixes,0.6659,4,0.0,0.0,0.0,0.0,,0.3329,
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,915f3afd2508ba9214a0692a50d3d560b1cb427d,Connexus-inc/connexus-web-api,2026-05-29T11:08:43+05:30,basimneoito,Merge pull request #2020 from Connexus-inc/ajay/fix/resend-invite-fix,0.6578,5,0.0,0.0,0.0,0.0,,0.3289,
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,fb584c608408ab4d9c603a4d270169f3591c433b,Connexus-inc/connexus-web-client,2026-06-01T17:40:25+05:30,varunw92,Merge pull request #2122 from Connexus-inc/fix/vendor-invite-fixes,0.6262,6,0.0,0.0,0.0,0.0,,0.3131,
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,87002ae9c284f224d07406a18b98d144b8b1dec7,Connexus-inc/connexus-web-api,2026-06-02T18:02:43+05:30,Vysakh R J,Merge pull request #2039 from Connexus-inc/fix-vendor-invite-restriction,0.6242,7,0.0,0.0,0.0,0.0,,0.3121,
CX-3430,Resent Invitation Link Displays Non-User-Friendly Error Message for Previous Invite Link,ajay.dev,2026-05-29T11:15:26.170+0530,2026-06-15T18:28:34.991+0530,VendorRegistration,,108d0cc02cfb3bd3598a67dd3d5d8ed498a3964c,Connexus-inc/connexus-web-client,2026-05-29T11:30:12+05:30,varunw92,Merge pull request #2104 from Connexus-inc/fix/vendor-invite-fixes,0.6067,8,0.0,0.0,0.0,0.0,,0.3034,
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,1026a21555b0a2e20942672bee9431d05f47b7c1,Connexus-inc/connexus-web-client,2026-06-10T15:24:11+05:30,rakhesh.j,feat(venor-compliance): phone number auto populate issue fix,0.5414,8,0.85,1.0,0.5,0.79,strong,0.6657,TRUE
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,959a6f32854a828ded41197b640bb3b472c893c7,Connexus-inc/connexus-web-client,2026-06-11T21:03:13+05:30,rakhesh.j,feat(venor-compliance): phone extension error fix,0.5626,5,0.85,1.0,0.273,0.745,moderate,0.6538,TRUE
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,8ab40adf99389a0d5f6778a120f94eb5553ee4d5,Connexus-inc/connexus-web-client,2026-06-08T17:20:46+05:30,varunw92,Merge pull request #2146 from Connexus-inc/fix/vendor-invite-fixes,0.6747,1,0.0,0.0,0.0,0.0,,0.3373,
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,594947f253d0509b9189d7436800826f737c409b,Connexus-inc/connexus-web-client,2026-06-08T16:33:22+05:30,Ramesh P R,fix: phone number field update in invite vendor form,0.6273,2,0.0,0.0,0.0,0.0,,0.3136,
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,7ef7b9bab490e5c4337d5e9b815791cfe3beb766,Connexus-inc/connexus-web-client,2026-06-01T17:19:54+05:30,Ramesh P R,fix: vendor invite primary contact prefill - made mobile optional,0.5938,3,0.0,0.0,0.0,0.0,,0.2969,
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,fe9176934a35ee2838962fd78ee8b5015e998d3a,Connexus-inc/connexus-web-api,2026-04-29T13:31:27+05:30,ajaydev,fix: add phone extension,0.5672,4,0.0,0.0,0.0,0.0,,0.2836,
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,01d1dd39cdfbd8926089764ddcee227a01510123,Connexus-inc/connexus-web-api,2026-06-09T00:57:48+05:30,Vysakh R J,docs(client-vendors): add invite-status check design spec and implementation plan,0.5454,6,0.0,0.0,0.0,0.0,,0.2727,
CX-3431,Phone number added through Vendor Invite shows undefined in the Vendor Profile contact list.,Rakhesh J,2026-05-29T11:37:33.955+0530,2026-06-15T09:25:09.516+0530,VendotInvite,,32c9744f5bdf561e75909db17e8fdc8b6ef19a3b,Connexus-inc/connexus-web-client,2026-05-21T18:16:16+05:30,rakhesh.j,feat(venor-compliance): vendor compliance confirm vendor details form ui,0.5417,7,0.0,0.0,0.0,0.0,,0.2708,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,520ff1f0016940c73dc2cf9053bc59ab80dafab4,Connexus-inc/connexus-web-client,2026-05-14T15:07:55+05:30,Ramesh P R,fix: updates based on review comments,0.4308,1,0.0,0.0,0.0,0.0,,0.2154,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,5b5c82ac642f6d908e4386206c14f859f60222b2,Connexus-inc/connexus-web-client,2026-05-14T11:51:31+05:30,Ramesh P R,fix: updated the dummy api call,0.4285,2,0.0,0.0,0.0,0.0,,0.2143,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,63e499f696f73116fc77d78ff0f117a6a26ef295,Connexus-inc/connexus-web-client,2026-05-28T00:03:31+05:30,rakhesh.j,feat(venor-compliance): vendor verification api integrations added dev test pending,0.4214,3,0.0,0.0,0.0,0.0,,0.2107,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,ddd00d4cca4d7d0d3b8c524f877e2d78e73ef9d6,Connexus-inc/connexus-web-api,2026-05-25T14:28:40+05:30,Vysakh R J,Merge pull request #2005 from Connexus-inc/feat-vendor-invite-registration,0.4195,4,0.0,0.0,0.0,0.0,,0.2097,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.4173,5,0.0,0.0,0.0,0.0,,0.2086,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,d0ff603112d98521900981e1afe6bf4b911fe256,Connexus-inc/connexus-web-client,2026-06-19T14:28:32+05:30,varunw92,Merge pull request #2180 from Connexus-inc/fix/update-business-verified,0.4096,6,0.0,0.0,0.0,0.0,,0.2048,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,149fcf57a5a2441dfb7f3ba0322305c14065b3e8,Connexus-inc/connexus-web-api,2026-05-29T15:07:01+05:30,basimneoito,Merge pull request #2025 from Connexus-inc/ajay/fix/kyb-status,0.4067,7,0.0,0.0,0.0,0.0,,0.2033,
CX-3432,KYB Verification option should be hidden if the vendor is not yet invited.,rameshpr,2026-05-29T11:42:52.244+0530,2026-06-03T22:55:39.598+0530,VendotInvite,,4f0a8100b043e0f4045105d3e715f9f9fba3488a,Connexus-inc/connexus-web-client,2026-06-15T16:56:10+05:30,Ramesh P R,feat: vendor invite list updations based on CR,0.4063,8,0.0,0.0,0.0,0.0,,0.2031,
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,a986bb00baed3263282a791f906733678c7982d1,Connexus-inc/connexus-web-client,2026-06-01T11:55:24+05:30,rakhesh.j,feat(venor-compliance): consent form ui changes added,0.5399,1,0.85,1.0,0.6,0.81,strong,0.675,TRUE
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,c8a6660e89760f667c4e3c6417f0c835adcebaea,Connexus-inc/connexus-web-client,2026-05-21T18:14:23+05:30,rakhesh.j,feat(venor-compliance): vendor compliance confirm vendor details form ui,0.4621,5,0.85,1.0,0.5,0.79,strong,0.626,TRUE
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,af3b06447af2123c9dd33140ad33007bfd582aec,Connexus-inc/connexus-web-client,2026-06-04T13:15:05+05:30,rakhesh.j,feat(venor-compliance): pr comments fix,0.4795,2,0.0,0.0,0.0,0.0,,0.2397,
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,0977970c572deddd8086b0edc801320742793649,Connexus-inc/connexus-web-client,2026-01-22T19:14:16+05:00,Tariq Shah,fix(cx2599): made address and phone mandartory on forms,0.4793,3,0.0,0.0,0.0,0.0,,0.2396,
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,3cbedfa8c0b195373ee7d9a2b6229d155b522d7a,Connexus-inc/connexus-web-api,2026-03-12T15:31:08+05:30,Raoof,docs: add e-sign consent and disclosure text design spec,0.4686,4,0.0,0.0,0.0,0.0,,0.2343,
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,2c1c597b0f28bbb32b39681716b9297fc27db6fa,Connexus-inc/connexus-web-client,2026-06-01T15:26:36+05:30,rakhesh.j,feat(venor-compliance): consent modal accept after scroll removed and button text changed,0.4485,6,0.0,0.0,0.0,0.0,,0.2243,
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,277f41eb6860b923a995c937a1a2a25fbd49d921,Connexus-inc/connexus-web-client,2026-06-02T09:25:48+05:30,varunw92,Merge pull request #2125 from Connexus-inc/feat/vendor-confirm-page,0.445,7,0.0,0.0,0.0,0.0,,0.2225,
CX-3433,UI Inconsistency in Vendor Registration Form -Consent Form– Informative Box Missing,Rakhesh J,2026-05-29T12:16:56.340+0530,2026-06-15T19:08:43.353+0530,VendorRegistration,,cb1b3e1caf2bd08f18d02f03fbe87adc58fa6228,Connexus-inc/connexus-web-client,2026-06-11T15:41:28+05:30,rakhesh.j,feat(venor-compliance): phone number fix and consent modal changes,0.443,8,0.0,0.0,0.0,0.0,,0.2215,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,c63ff71f27db70d5981e364dad7d55414a908b4f,Connexus-inc/connexus-web-api,2026-02-16T15:25:57+05:30,Varun Wilson,fix: default sort updated,0.4711,1,0.0,0.0,0.0,0.0,,0.2355,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,cd0fbaeee4ab092080a33b2c82b53a573de075ca,Connexus-inc/connexus-web-api,2026-02-17T13:06:17+05:30,Varun Wilson,fix: policy agency number sorting null value first on asc,0.4593,2,0.0,0.0,0.0,0.0,,0.2296,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,5dd16c832aa7fe6126e9ce6df8680a81ea73ce89,Connexus-inc/connexus-web-api,2026-06-24T14:16:38+05:30,Vysakh R J,fix: added sort and filter,0.4355,3,0.0,0.0,0.0,0.0,,0.2178,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,f688ac12a0855540f14c27dfb8dbf35606f708ff,Connexus-inc/connexus-web-api,2026-05-19T15:59:04+05:30,Vysakh R J,feat: added vendor filter and sort,0.4142,4,0.0,0.0,0.0,0.0,,0.2071,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,7c453c2c0408d7d24bdddadd127942025f17e443,Connexus-inc/connexus-web-client,2026-06-15T11:34:37+05:30,Ramesh P R,fix: updated the service list api in vendor invite,0.4035,5,0.0,0.0,0.0,0.0,,0.2018,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,91aa508b13fa4c52e1eaca4aacf41b5c1924c380,Connexus-inc/connexus-web-client,2026-03-11T12:41:20+05:30,rakhesh.j,feat(esign): awarded vendors sort fixes,0.4033,6,0.0,0.0,0.0,0.0,,0.2016,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,fdb36ed17499a9925a27e87dc011ebf9f31ac8e1,Connexus-inc/connexus-web-api,2026-02-16T20:55:29+05:00,tariq-ts,Delete prisma/migrations/20260205183000_vendor_sort_keys/migration.sql,0.4002,7,0.0,0.0,0.0,0.0,,0.2001,
CX-3434,Services dropdown should display options in alphabetical order.,rameshpr,2026-05-29T12:49:16.990+0530,2026-06-01T12:56:31.820+0530,VendotInvite,,2704955ab5c9d5198e0a97326ffc05147859b118,Connexus-inc/connexus-web-api,2026-06-03T20:24:09+05:30,basimneoito,Merge pull request #2057 from Connexus-inc/ajay/fix/rfp-list-sort,0.3944,8,0.0,0.0,0.0,0.0,,0.1972,
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.5664,1,0.0,0.0,0.0,0.0,,0.2832,
